session_id,reader_id,book_id,session_date,start_time,duration_minutes,pages_read,percentage_completed,format,device_type,location_type,completed,data_source,pages_per_minute,is_duration_outlier,is_speed_outlier,time_of_day,day_of_week
S07264,R0186,B086,2026-01-26,21:46,44.5,29,15.71,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.651685393258427,0,0,Evening,Monday
S07265,R0186,B146,2026-01-26,11:56,37.4,15,8.88,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.40106951871657753,0,0,Morning,Monday
S07266,R0186,B146,2026-01-27,08:40,39.2,20,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log,0.5102040816326531,0,0,Morning,Tuesday
S07267,R0187,B070,2026-01-07,03:36,41.7,17,3.64,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log,0.40767386091127095,0,0,Night,Wednesday
S07268,R0187,B070,2026-01-08,12:08,37.0,16,7.07,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.43243243243243246,0,0,Afternoon,Thursday
S07269,R0187,B070,2026-01-08,05:35,41.0,18,10.92,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log,0.43902439024390244,0,0,Morning,Thursday
S07270,R0187,B070,2026-01-08,19:24,32.1,13,13.7,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.40498442367601245,0,0,Evening,Thursday
S07271,R0187,B070,2026-01-08,13:58,37.5,15,16.92,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.4,0,0,Afternoon,Thursday
S07272,R0187,B070,2026-01-09,14:05,26.0,14,19.91,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.5384615384615384,0,0,Afternoon,Friday
S07273,R0187,B070,2026-01-09,07:50,34.0,16,23.34,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.47058823529411764,0,0,Morning,Friday
S07274,R0187,B070,2026-01-12,18:28,33.1,16,26.77,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log,0.4833836858006042,0,0,Evening,Monday
S07275,R0187,B070,2026-01-15,07:22,69.3,39,35.12,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5627705627705628,0,0,Morning,Thursday
S07276,R0187,B070,2026-01-15,13:08,44.4,20,39.4,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.45045045045045046,0,0,Afternoon,Thursday
S07277,R0187,B070,2026-01-16,18:16,36.5,11,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log,0.3013698630136986,0,0,Evening,Friday
S07278,R0187,B133,2026-01-16,14:11,46.3,19,7.06,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.4103671706263499,0,0,Afternoon,Friday
S07279,R0187,B133,2026-01-18,06:47,37.5,13,11.9,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.3466666666666667,0,0,Morning,Sunday
S07280,R0187,B133,2026-01-20,20:13,40.0,16,17.84,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log,0.4,0,0,Evening,Tuesday
S07281,R0187,B133,2026-01-20,20:30,44.5,20,100.0,Physical,Physical Book,Outdoor,1,Synthetic_Session_Log,0.449438202247191,0,0,Evening,Tuesday
S07282,R0187,B148,2026-01-21,16:18,29.6,15,2.13,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.5067567567567567,0,0,Afternoon,Wednesday
S07283,R0187,B148,2026-01-22,20:25,32.7,18,4.69,Ebook,Kindle,Library,0,Synthetic_Session_Log,0.5504587155963302,0,0,Evening,Thursday
S07284,R0187,B148,2026-01-23,04:13,33.9,19,7.4,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.56047197640118,0,0,Night,Friday
S07285,R0187,B148,2026-01-25,11:37,26.5,12,9.1,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.4528301886792453,0,0,Morning,Sunday
S07286,R0187,B148,2026-01-26,10:07,16.2,8,100.0,Ebook,Kindle,Home,1,Synthetic_Session_Log,0.4938271604938272,0,0,Morning,Monday
S07287,R0187,B105,2026-01-29,07:47,59.5,28,5.96,Physical,Physical Book,Unknown / Unspecified,0,Synthetic_Session_Log,0.47058823529411764,0,0,Morning,Thursday
S07288,R0187,B105,2026-01-30,09:41,38.2,19,10.0,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log,0.49738219895287955,0,0,Morning,Friday
S07289,R0187,B105,2026-01-31,16:10,27.9,11,12.34,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.3942652329749104,0,0,Afternoon,Saturday
S07290,R0187,B105,2026-02-05,21:57,49.6,20,16.6,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.4032258064516129,0,0,Evening,Thursday
S07291,R0187,B105,2026-02-08,21:15,40.7,24,21.7,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5896805896805897,0,0,Evening,Sunday
S07292,R0187,B105,2026-02-09,19:12,38.5,20,25.96,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.5194805194805194,0,0,Evening,Monday
S07293,R0187,B105,2026-02-11,19:33,47.4,21,100.0,Physical,Physical Book,Library,1,Synthetic_Session_Log,0.44303797468354433,0,0,Evening,Wednesday
S07294,R0187,B098,2026-02-13,20:47,37.2,14,4.17,Physical,Physical Book,Unknown / Unspecified,0,Synthetic_Session_Log,0.3763440860215054,0,0,Evening,Friday
S07295,R0187,B098,2026-02-14,00:29,43.4,16,8.93,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.3686635944700461,0,0,Night,Saturday
S07296,R0187,B098,2026-02-19,08:35,41.6,15,13.39,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.3605769230769231,0,0,Morning,Thursday
S07297,R0187,B098,2026-02-20,16:04,39.5,14,17.56,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.35443037974683544,0,0,Afternoon,Friday
S07298,R0187,B098,2026-02-27,13:00,39.6,23,24.4,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5808080808080808,0,0,Afternoon,Friday
S07299,R0187,B098,2026-02-27,07:15,44.1,22,30.95,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.4988662131519274,0,0,Morning,Friday
S07300,R0187,B098,2026-02-27,11:44,53.5,24,38.1,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log,0.4485981308411215,0,0,Morning,Friday
S07301,R0188,B145,2026-01-28,20:47,28.9,10,2.07,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.34602076124567477,0,0,Evening,Wednesday
S07302,R0188,B145,2026-01-30,22:18,48.5,26,7.45,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5360824742268041,0,0,Night,Friday
S07303,R0188,B145,2026-02-01,19:35,41.7,21,11.8,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.5035971223021583,0,0,Evening,Sunday
S07304,R0188,B145,2026-02-01,19:00,36.4,22,16.36,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.6043956043956045,0,0,Evening,Sunday
S07305,R0188,B145,2026-02-02,21:25,33.1,19,20.29,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log,0.5740181268882175,0,0,Evening,Monday
S07306,R0188,B145,2026-02-09,09:57,27.4,14,23.19,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.5109489051094891,0,0,Morning,Monday
S07307,R0188,B145,2026-02-10,18:25,27.0,18,26.92,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log,0.6666666666666666,0,0,Evening,Tuesday
S07308,R0188,B145,2026-02-10,14:38,22.4,13,29.61,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5803571428571429,0,0,Afternoon,Tuesday
S07309,R0188,B145,2026-02-10,20:12,20.2,11,31.88,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.5445544554455446,0,0,Evening,Tuesday
S07310,R0188,B145,2026-02-11,07:43,46.1,31,38.3,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.6724511930585683,0,0,Morning,Wednesday
S07311,R0188,B102,2026-02-14,05:19,31.5,20,13.7,Ebook,Phone,Home,0,Synthetic_Session_Log,0.6349206349206349,0,0,Morning,Saturday
S07312,R0188,B102,2026-02-15,13:44,45.7,28,32.88,Ebook,Phone,Outdoor,0,Synthetic_Session_Log,0.612691466083151,0,0,Afternoon,Sunday
S07313,R0188,B102,2026-02-16,07:22,18.6,13,100.0,Ebook,Phone,Commute,1,Synthetic_Session_Log,0.6989247311827956,0,0,Morning,Monday
S07314,R0188,B110,2026-02-17,13:53,41.3,25,7.67,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.6053268765133172,0,0,Afternoon,Tuesday
S07315,R0188,B110,2026-02-17,12:48,24.9,18,13.19,Ebook,Kindle,Library,0,Synthetic_Session_Log,0.7228915662650602,0,0,Afternoon,Tuesday
S07316,R0188,B110,2026-02-19,19:16,31.5,22,19.94,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.6984126984126984,0,0,Evening,Thursday
S07317,R0188,B110,2026-02-22,14:45,28.3,15,100.0,Ebook,Kindle,Home,1,Synthetic_Session_Log,0.5300353356890459,0,0,Afternoon,Sunday
S07318,R0188,B050,2026-02-23,19:48,57.2,36,11.54,Physical,Physical Book,Unknown / Unspecified,0,Synthetic_Session_Log,0.6293706293706294,0,0,Evening,Monday
S07319,R0188,B050,2026-02-25,20:58,48.0,26,19.87,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.5416666666666666,0,0,Evening,Wednesday
S07320,R0188,B050,2026-02-28,18:48,37.3,21,26.6,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5630026809651475,0,0,Evening,Saturday
S07321,R0188,B050,2026-02-28,20:56,48.1,30,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log,0.6237006237006237,0,0,Evening,Saturday
S07322,R0189,B012,2026-01-31,20:56,9.5,2,0.83,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.21052631578947367,0,0,Evening,Saturday
S07323,R0189,B012,2026-02-02,12:49,37.6,7,3.75,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.18617021276595744,0,0,Afternoon,Monday
S07324,R0189,B012,2026-02-03,09:42,23.6,6,6.25,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.2542372881355932,0,0,Morning,Tuesday
S07325,R0189,B012,2026-02-03,14:56,31.3,7,9.17,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.22364217252396165,0,0,Afternoon,Tuesday
S07326,R0189,B012,2026-02-06,08:50,31.8,3,10.42,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.09433962264150943,0,0,Morning,Friday
S07327,R0189,B012,2026-02-08,20:19,37.4,3,11.67,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.08021390374331551,0,0,Evening,Sunday
S07328,R0189,B012,2026-02-08,11:51,38.8,13,17.08,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.3350515463917526,0,0,Morning,Sunday
S07329,R0189,B012,2026-02-13,10:56,34.0,9,20.83,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.2647058823529412,0,0,Morning,Friday
S07330,R0189,B012,2026-02-16,20:56,40.2,4,100.0,Physical,Physical Book,Commute,1,Synthetic_Session_Log,0.09950248756218905,0,0,Evening,Monday
S07331,R0189,B133,2026-02-19,22:39,29.5,7,2.6,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.23728813559322035,0,0,Night,Thursday
S07332,R0189,B133,2026-02-24,16:35,38.5,4,4.09,Ebook,Kindle,Commute,0,Synthetic_Session_Log,0.1038961038961039,0,0,Afternoon,Tuesday
S07333,R0189,B133,2026-02-25,12:49,32.6,8,7.06,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.24539877300613497,0,0,Afternoon,Wednesday
S07334,R0189,B133,2026-03-02,20:31,15.6,3,8.18,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.19230769230769232,0,0,Evening,Monday
S07335,R0189,B133,2026-03-02,18:21,17.7,4,100.0,Ebook,Kindle,Home,1,Synthetic_Session_Log,0.22598870056497175,0,0,Evening,Monday
S07336,R0189,B080,2026-03-04,17:09,23.9,3,0.5,Ebook,Tablet,Home,0,Synthetic_Session_Log,0.12552301255230125,0,0,Evening,Wednesday
S07337,R0189,B080,2026-03-05,08:07,22.2,6,1.49,Ebook,Tablet,Library,0,Synthetic_Session_Log,0.2702702702702703,0,0,Morning,Thursday
S07338,R0189,B080,2026-03-06,18:04,47.9,10,3.15,Ebook,Tablet,Home,0,Synthetic_Session_Log,0.20876826722338204,0,0,Evening,Friday
S07339,R0189,B080,2026-03-07,14:08,36.7,10,4.8,Ebook,Tablet,Unknown / Unspecified,0,Synthetic_Session_Log,0.2724795640326975,0,0,Afternoon,Saturday
S07340,R0189,B080,2026-03-09,09:34,37.7,11,6.62,Ebook,Tablet,Home,0,Synthetic_Session_Log,0.2917771883289124,0,0,Morning,Monday
S07341,R0189,B080,2026-03-12,17:24,8.0,2,6.95,Ebook,Tablet,Library,0,Synthetic_Session_Log,0.25,0,0,Evening,Thursday
S07342,R0189,B080,2026-03-14,18:59,28.1,11,8.77,Ebook,Tablet,Home,0,Synthetic_Session_Log,0.39145907473309605,0,0,Evening,Saturday
S07343,R0190,B110,2026-01-18,11:18,32.0,23,7.06,Ebook,Phone,Home,0,Synthetic_Session_Log,0.71875,0,0,Morning,Sunday
S07344,R0190,B110,2026-01-19,18:20,35.0,18,12.58,Ebook,Phone,Home,0,Synthetic_Session_Log,0.5142857142857142,0,0,Evening,Monday
S07345,R0190,B110,2026-01-20,12:02,16.1,10,15.64,Ebook,Phone,Unknown / Unspecified,0,Synthetic_Session_Log,0.6211180124223602,0,0,Afternoon,Tuesday
S07346,R0190,B006,2026-01-22,13:59,38.0,22,3.29,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5789473684210527,0,0,Afternoon,Thursday
S07347,R0190,B006,2026-01-29,16:53,40.7,28,7.49,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.6879606879606879,0,0,Afternoon,Thursday
S07348,R0190,B006,2026-02-03,07:07,19.6,10,8.98,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5102040816326531,0,0,Morning,Tuesday
S07349,R0190,B006,2026-02-04,07:07,29.8,15,11.23,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5033557046979865,0,0,Morning,Wednesday
S07350,R0190,B006,2026-02-05,06:12,39.0,25,14.97,Physical,Physical Book,Unknown / Unspecified,0,Synthetic_Session_Log,0.6410256410256411,0,0,Morning,Thursday
S07351,R0190,B006,2026-02-05,21:00,45.0,26,18.86,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.5777777777777777,0,0,Evening,Thursday
S07352,R0190,B006,2026-02-06,00:55,43.6,25,22.6,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.573394495412844,0,0,Night,Friday
S07353,R0190,B006,2026-02-06,07:53,27.0,15,24.85,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log,0.5555555555555556,0,0,Morning,Friday
S07354,R0190,B006,2026-02-06,16:30,38.3,20,100.0,Physical,Physical Book,Commute,1,Synthetic_Session_Log,0.5221932114882507,0,0,Afternoon,Friday
S07355,R0190,B040,2026-02-08,09:21,30.4,17,2.42,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5592105263157895,0,0,Morning,Sunday
S07356,R0190,B040,2026-02-09,18:35,33.7,19,100.0,Physical,Physical Book,Library,1,Synthetic_Session_Log,0.5637982195845697,0,0,Evening,Monday
S07357,R0190,B081,2026-02-11,17:27,25.4,14,2.48,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5511811023622047,0,0,Evening,Wednesday
S07358,R0190,B081,2026-02-13,12:15,24.1,14,4.96,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.5809128630705394,0,0,Afternoon,Friday
S07359,R0190,B081,2026-02-15,19:47,33.1,20,8.51,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.6042296072507553,0,0,Evening,Sunday
S07360,R0190,B081,2026-02-15,11:22,39.1,25,12.94,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log,0.639386189258312,0,0,Morning,Sunday
S07361,R0190,B081,2026-02-15,12:58,32.5,23,17.02,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.7076923076923077,0,0,Afternoon,Sunday
S07362,R0190,B081,2026-02-18,19:30,25.9,16,19.86,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.6177606177606177,0,0,Evening,Wednesday
S07363,R0190,B081,2026-02-18,07:56,41.8,31,25.35,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.7416267942583733,0,0,Morning,Wednesday
S07364,R0190,B081,2026-02-18,17:28,33.2,22,29.26,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.6626506024096385,0,0,Evening,Wednesday
S07365,R0190,B081,2026-02-20,18:58,33.4,21,32.98,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.62874251497006,0,0,Evening,Friday
S07366,R0190,B081,2026-02-21,20:32,35.1,23,37.06,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.6552706552706552,0,0,Evening,Saturday
S07367,R0190,B081,2026-02-22,18:10,39.9,22,100.0,Physical,Physical Book,Unknown / Unspecified,1,Synthetic_Session_Log,0.5513784461152882,0,0,Evening,Sunday
S07368,R0190,B109,2026-02-23,19:14,41.5,27,11.59,Physical,Physical Book,Unknown / Unspecified,0,Synthetic_Session_Log,0.6506024096385542,0,0,Evening,Monday
S07369,R0190,B109,2026-02-23,17:35,59.5,27,23.18,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.453781512605042,0,0,Evening,Monday
S07370,R0190,B109,2026-02-24,19:36,30.0,21,32.19,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.7,0,0,Evening,Tuesday
S07371,R0190,B109,2026-02-25,17:54,36.7,27,43.78,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.7356948228882834,0,0,Evening,Wednesday
S07372,R0190,B109,2026-02-26,20:47,37.7,24,54.08,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.636604774535809,0,0,Evening,Thursday
S07373,R0190,B109,2026-03-03,02:45,30.8,18,61.8,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log,0.5844155844155844,0,0,Night,Tuesday
S07374,R0190,B109,2026-03-05,17:33,37.6,21,70.82,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5585106382978723,0,0,Evening,Thursday
S07375,R0190,B109,2026-03-05,21:28,35.7,21,79.83,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.588235294117647,0,0,Evening,Thursday
S07376,R0190,B109,2026-03-08,19:44,57.3,35,94.85,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.6108202443280978,0,0,Evening,Sunday
S07377,R0190,B109,2026-03-13,12:39,24.1,12,100.0,Physical,Physical Book,Library,1,Synthetic_Session_Log,0.49792531120331945,0,0,Afternoon,Friday
S07378,R0191,B096,2026-01-17,16:09,42.8,21,2.89,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log,0.4906542056074767,0,0,Afternoon,Saturday
S07379,R0191,B096,2026-01-20,08:09,46.0,21,5.78,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.45652173913043476,0,0,Morning,Tuesday
S07380,R0191,B096,2026-01-20,13:25,46.3,18,8.25,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.38876889848812096,0,0,Afternoon,Tuesday
S07381,R0191,B096,2026-01-23,14:44,30.6,15,10.32,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.49019607843137253,0,0,Afternoon,Friday
S07382,R0191,B096,2026-01-23,19:33,36.0,16,12.52,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log,0.4444444444444444,0,0,Evening,Friday
S07383,R0191,B096,2026-01-25,13:41,37.2,12,14.17,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log,0.3225806451612903,0,0,Afternoon,Sunday
S07384,R0191,B096,2026-01-26,20:21,40.3,18,16.64,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.44665012406947896,0,0,Evening,Monday
S07385,R0191,B096,2026-01-26,15:54,25.4,10,18.02,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.3937007874015748,0,0,Afternoon,Monday
S07386,R0191,B096,2026-01-27,21:14,42.0,18,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log,0.42857142857142855,0,0,Evening,Tuesday
S07387,R0191,B122,2026-01-27,17:38,32.8,14,2.37,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.426829268292683,0,0,Evening,Tuesday
S07388,R0191,B122,2026-01-27,10:30,20.4,9,3.9,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log,0.44117647058823534,0,0,Morning,Tuesday
S07389,R0191,B122,2026-01-29,11:22,39.5,13,6.1,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.3291139240506329,0,0,Morning,Thursday
S07390,R0191,B122,2026-01-30,06:51,36.4,13,8.31,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log,0.35714285714285715,0,0,Morning,Friday
S07391,R0191,B136,2026-02-01,12:40,51.4,21,3.29,Ebook,Kindle,Coffee Shop,0,Synthetic_Session_Log,0.4085603112840467,0,0,Afternoon,Sunday
S07392,R0191,B136,2026-02-03,11:00,44.5,22,6.74,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.4943820224719101,0,0,Morning,Tuesday
S07393,R0191,B136,2026-02-05,11:34,43.8,14,8.93,Ebook,Kindle,Commute,0,Synthetic_Session_Log,0.31963470319634707,0,0,Morning,Thursday
S07394,R0191,B136,2026-02-07,20:09,27.0,13,10.97,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.48148148148148145,0,0,Evening,Saturday
S07395,R0191,B136,2026-02-14,07:27,31.0,10,12.54,Ebook,Kindle,Library,0,Synthetic_Session_Log,0.3225806451612903,0,0,Morning,Saturday
S07396,R0191,B136,2026-02-14,21:31,29.5,13,14.58,Ebook,Kindle,Commute,0,Synthetic_Session_Log,0.4406779661016949,0,0,Evening,Saturday
S07397,R0191,B136,2026-02-21,17:45,41.2,15,100.0,Ebook,Kindle,Library,1,Synthetic_Session_Log,0.36407766990291257,0,0,Evening,Saturday
S07398,R0191,B030,2026-02-21,16:36,31.6,10,2.04,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.3164556962025316,0,0,Afternoon,Saturday
S07399,R0191,B030,2026-02-21,22:37,44.2,21,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log,0.4751131221719457,0,0,Night,Saturday
S07400,R0191,B131,2026-02-23,20:32,39.4,19,6.27,Physical,Physical Book,Unknown / Unspecified,0,Synthetic_Session_Log,0.48223350253807107,0,0,Evening,Monday
S07401,R0191,B131,2026-02-24,20:28,72.7,29,15.84,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.39889958734525444,0,0,Evening,Tuesday
S07402,R0191,B131,2026-02-26,06:50,31.6,14,20.46,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.4430379746835443,0,0,Morning,Thursday
S07403,R0191,B131,2026-02-27,15:54,35.1,21,27.39,Physical,Physical Book,Unknown / Unspecified,0,Synthetic_Session_Log,0.5982905982905983,0,0,Afternoon,Friday
S07404,R0191,B131,2026-03-06,21:16,40.9,18,33.33,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.4400977995110025,0,0,Evening,Friday
S07405,R0191,B131,2026-03-07,08:53,36.6,13,100.0,Physical,Physical Book,Commute,1,Synthetic_Session_Log,0.3551912568306011,0,0,Morning,Saturday
S07406,R0192,B080,2026-01-23,04:25,31.5,25,4.14,Ebook,Kindle,Library,0,Synthetic_Session_Log,0.7936507936507936,0,0,Night,Friday
S07407,R0192,B080,2026-01-25,19:50,32.7,24,8.11,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.7339449541284403,0,0,Evening,Sunday
S07408,R0192,B080,2026-01-26,10:25,30.6,23,11.92,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.7516339869281046,0,0,Morning,Monday
S07409,R0192,B080,2026-01-28,19:29,24.6,20,100.0,Ebook,Kindle,Outdoor,1,Synthetic_Session_Log,0.8130081300813008,0,0,Evening,Wednesday
S07410,R0192,B049,2026-01-30,12:29,32.7,27,6.37,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.8256880733944953,0,0,Afternoon,Friday
S07411,R0192,B049,2026-01-31,08:12,16.5,12,9.2,Ebook,Kindle,Unknown / Unspecified,0,Synthetic_Session_Log,0.7272727272727273,0,0,Morning,Saturday
S07412,R0192,B049,2026-02-07,14:07,35.5,26,15.33,Ebook,Kindle,Commute,0,Synthetic_Session_Log,0.7323943661971831,0,0,Afternoon,Saturday
S07413,R0192,B049,2026-02-14,19:38,25.1,19,19.81,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.7569721115537849,0,0,Evening,Saturday
S07414,R0192,B049,2026-02-19,12:33,28.2,22,100.0,Ebook,Kindle,Home,1,Synthetic_Session_Log,0.7801418439716312,0,0,Afternoon,Thursday
S07415,R0192,B049,2026-02-19,07:51,33.8,24,5.66,Ebook,Tablet,Home,0,Synthetic_Session_Log,0.7100591715976332,0,0,Morning,Thursday
S07416,R0192,B049,2026-02-21,09:14,32.4,24,11.32,Ebook,Tablet,Library,0,Synthetic_Session_Log,0.7407407407407408,0,0,Morning,Saturday
S07417,R0192,B049,2026-02-24,12:19,19.3,14,14.62,Ebook,Tablet,Outdoor,0,Synthetic_Session_Log,0.7253886010362695,0,0,Afternoon,Tuesday
S07418,R0192,B049,2026-02-25,19:10,29.4,25,20.52,Ebook,Tablet,Home,0,Synthetic_Session_Log,0.8503401360544218,0,0,Evening,Wednesday
S07419,R0192,B049,2026-02-25,20:12,36.0,26,26.65,Ebook,Tablet,Commute,0,Synthetic_Session_Log,0.7222222222222222,0,0,Evening,Wednesday
S07420,R0192,B049,2026-02-28,20:25,33.6,23,32.08,Ebook,Tablet,Home,0,Synthetic_Session_Log,0.6845238095238095,0,0,Evening,Saturday
S07421,R0192,B049,2026-02-28,09:43,34.9,24,37.74,Ebook,Tablet,Home,0,Synthetic_Session_Log,0.6876790830945559,0,0,Morning,Saturday
S07422,R0192,B049,2026-02-28,16:18,29.3,18,41.98,Ebook,Tablet,Home,0,Synthetic_Session_Log,0.6143344709897611,0,0,Afternoon,Saturday
S07423,R0192,B049,2026-02-28,10:43,45.3,32,49.53,Ebook,Tablet,Home,0,Synthetic_Session_Log,0.7064017660044151,0,0,Morning,Saturday
S07424,R0192,B049,2026-02-28,17:17,42.1,38,58.49,Ebook,Tablet,Home,0,Synthetic_Session_Log,0.9026128266033254,0,0,Evening,Saturday
S07425,R0192,B049,2026-02-28,11:14,33.6,26,100.0,Ebook,Tablet,Library,1,Synthetic_Session_Log,0.7738095238095237,0,0,Morning,Saturday
S07426,R0193,B023,2026-01-18,09:28,37.3,18,5.42,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.482573726541555,0,0,Morning,Sunday
S07427,R0193,B023,2026-01-19,18:42,29.3,14,9.64,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.4778156996587031,0,0,Evening,Monday
S07428,R0193,B023,2026-01-20,12:40,50.9,29,18.37,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5697445972495089,0,0,Afternoon,Tuesday
S07429,R0193,B023,2026-01-21,06:28,31.1,15,22.89,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.4823151125401929,0,0,Morning,Wednesday
S07430,R0193,B023,2026-01-22,20:28,28.3,20,28.92,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.7067137809187279,0,0,Evening,Thursday
S07431,R0193,B023,2026-01-23,19:56,41.2,26,36.75,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.6310679611650485,0,0,Evening,Friday
S07432,R0193,B023,2026-01-25,15:38,37.8,21,43.07,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5555555555555556,0,0,Afternoon,Sunday
